Unnamed: 0,TWEET,STOCK,DATE,LAST_PRICE,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY
41798,"RT @votevets: PSA: Even if you don't like @Nike making @Kaepernick7 the face of their new campaign, if you own Nike gear, you already paid…",Nike,04/09/2018,79.6,0.0326633165829146,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,1.0,0.3681818181818181
63350,@_ItsSavannah_ @Real_Katie5SOS @Apple Girl back up all your pics and vids on google photos app. Never have that issue again,,,,,,,,,,,,
33865,10x10 ft Nature Green Leaves Backdrops Photography Wedding or Children Birthd... https://t.co/S58hM9desh 来自 @amazon,,,,,,,,,,,,
55922,"RT @Elite_Netflix: Let's get this Elite party started. October 5, only on @netflix! ✨ #Elite https://t.co/7ZEAH4wc3M",Netflix,11/09/2018,355.93,-0.0211277498384513,-0.0203691737139325,-0.0203691737139325,0.0215491810187396,6198063.0,39.985,36.327,1.0,0.0
7977,RT @venanalysis: #Venezuela #opposition now anti-#WallStreet? @JulioBorges threatens @GoldmanSachs w/ non-payment over $2.8bn bond… ,,,,,,,,,,,,
857,Spend that @amazon giftcard on a great adventure #TImeTravel to #london https://t.co/zqwA162jLc,,,,,,,,,,,,
Nike,04/09/2018,79.6,0.03266331658291468,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,1.0,0.0,,
,eBay,31/01/2017,31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,9469076.0,33.029,22.932,-1.0,0.4000000000000001,
,Starbucks,22/10/2018,58.9,-0.0040747028862479,-0.0040747028862479,-0.0040747028862479,-0.0365025466893038,8680150.0,31.38,21.997,-1.0,0.0,
78615,RT @Harujisoo: The man who got free Starbucks drink from Shua was not his manager or pledis staff.. He was his bodyguard while SVT staying…,,,,,,,,,,,,
30139,@killyourfm @intel Pure gaming I was set on the 2080ti but now unsure because of potential sales gimmicks and ray a… https://t.co/M7Zl5BEd54,,,,,,,,,,,,
96897,RT @MissENFP: Oh how twitter and Facebook differ. Janice on Facebook has made a casserole and Debbie on twitter has bleached her asshole.,,,,,,,,,,,,
52045,RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,,,,,,,,,,,,
,Facebook,01/06/2017,151.53,-0.0004619547284365,0.0056094502738731,0.003959611958028,0.0028377219032535,14530600.0,10.085,15.875,1.0,0.0,
53304,RT @NRAHillbilly: This is so true! @Kaepernick7 @Nike @NFL #BoycottNike #NikeBoycott #BoycottNFL #BackTheBlue #ThinBlueLine #sot #sov 🇺🇸…,,,,,,,,,,,,
Apple,27/09/2018,224.95,-0.020137808401867092,-0.0122693931984885,-0.0184929984440986,-0.0218715270060012,30181227.0,22.98,20.811,1.0,0.5625,,
52599,Check out Isabelle Adjani Roadshow magazine April 1977 issue  https://t.co/xBnhWy7vhu via @eBay,,,,,,,,,,,,
49466,Check out Canon New EOS Kiss/REBEL G/EOS 500 N SLR Film Camera Body Only From japan #384 #Canon https://t.co/MeLVXASeHu via @eBay,,,,,,,,,,,,
87075,"RT @gatewaypundit: HUGE! Christine Ford Published 2008 Article on Self-Hypnosis Used to Retrieve and ""Create Artificial Situations"" https:/…",Ford,01/10/2018,9.32,-0.0075107296137339,-0.0075107296137339,-0.0075107296137339,0.028969957081545,44864717.0,24.013,22.415,-1.0,0.5000000000000001
94404,"RT @pace_nik: 1/ Back at the Milan palace of justice for the Shell/ Eni trial. In the witness box today is Simon Taylor, a founding directo…",Shell,18/10/2018,2488.0,0.0028135048231511,0.0068327974276527,0.0046221864951768,-0.0012057877813504,4001838.0,19.628,18.472,1.0,0.0
28597,"RT @Google: New name. Same mission. The best of Google’s products, connections and best practices to help startups to build something bette…",Google,22/10/2018,1111.37,-0.0055697022593734,-0.0055697022593734,-0.0055697022593734,-0.0080351278152189,1355842.0,39.089,25.831,1.0,0.1363636363636363
Reuters,26/09/2018,50.0606,0.005499334806214896,-0.0002197336827765,-0.0017598670411462,-0.0011006659928167,4494517.0,6.103,12.861,1.0,0.0333333333333333,,
Apple,10/09/2018,218.33,0.013603261118490351,0.0136032611184903,0.0136032611184903,0.0425960701690101,39516453.0,18.75,22.799,1.0,0.1363636363636363,,
36513,"RT @PaceRappaport: Check out metaljef s profile on @eBay, and see their favorite finds and more: https://t.co/QayWg5pbG5 #shopsmall #Family…",eBay,01/09/2018,34.61,0.0,0.0054897428488875,0.0092458826928633,-0.0023114706732157,7944075.0,11.392,14.753,-1.0,0.5
24609,RT @gittycity: Off To #SaveGotham Once more @FOXTV @warnerbrostv  sure you Dont wanna Join me? @netflix @TheCW  i know you do @RipleyXIII @…,,,,,,,,,,,,
81595,"RT @billboard: As their first-ever K-pop pick, @AppleMusic has named @NCTsmtown_127 as their latest ""Up Next"" artist (exclusive) https://t.…",Next,01/10/2018,5434.0,0.0110415899889584,0.0110415899889584,0.0110415899889584,-0.0570482149429517,458379.0,51.496,29.574,1.0,0.25
,eBay,30/12/2017,37.74,0.0,0.0047694753577106,-0.0034446210916799,0.0005299417064121,4652483.0,9.985,19.193,-1.0,0.0,
10200,Check out US Army Coat Size Xsmall Woodland Camouflage Combat Jacket  Authentic Nato Mens #Army https://t.co/DUAapmvWDc via @eBay,,,,,,,,,,,,
31866,@Apple RELEASE MACIOTA APP NOW!!! WE NEED IT!!!,,,,,,,,,,,,
100753,RT @mrsimcard: Vodafone UK Big Value Bundles works all over Europe - 1 Sim - with up to 20 Gigabytes of 4G LTE Data - Get the hookup @mrsim…,,,,,,,,,,,,
77976,RT @Reuters: Inside Money: Which companies will do better if Democrats take one or two houses of Congress this November? @DKRandall breaks…,,,,,,,,,,,,
Nike,06/09/2018,80.4,-0.005970149253731393,-0.009950248756219,0.0223880597014925,0.0124378109452736,8577029.0,21.379,18.968,1.0,-0.6,,
19259,@Apple @BoozerIsBomb this freaking commercial was just sponsored on my timeline KILL ME,,,,,,,,,,,,
118246,"RT @qprjfk: Everyone angry at Ryanair but nothing about how all the people sat there and did fuck all !!!    'I was shocked,' says elderly…",Ryanair,22/10/2018,11.93,-0.0402347024308466,-0.0402347024308466,-0.0402347024308466,-0.0498742665549035,1331039.0,39.683,50.326,-1.0,-0.640625
6297,@bakedalaska @Angelbowranch @pepsi Too funny!,,,,,,,,,,,,
50445,@imposture @JesuisMeow @facebook Fuck @facebook ... 😳,,,,,,,,,,,,
101519,Google Will Improve Linux in Chrome OS with Folder Sharing and More https://t.co/55ZDhFSRtr #technology https://t.co/L3cYLm2XXP,,,,,,,,,,,,
Nike,04/09/2018,79.6,0.03266331658291468,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,-1.0,0.0,,
34522,@JuddLegum Well @ATT your move,,,,,,,,,,,,
31799,Check out 1960 Topps #148 Carl Yastrzemski  Rooke Card RC Boston Red Sox Fair #BostonRedSox https://t.co/SWLeN87PdJ via @eBay,,,,,,,,,,,,
Reuters,03/09/2018,49.0473,0.0,0.0,0.0,-0.0285214476637857,3566561.0,19.213,16.855,1.0,0.0,,
97970,RT @BritOutsoldMe: she had to go to Starbucks apparently https://t.co/OYkZxQxwyf,,,,,,,,,,,,
102989,"RT @OverlordEXO: LAY's NAMANANA Is Currently #2 Best Selling CDs In Amazon.

Buy Both Digital &amp; Physical Album. Don't Forget To Stream, Dow…",Amazon,20/10/2018,1764.03,0.0,0.003792452509311,0.0383780321196351,0.0139340033899649,5907246.0,51.688,34.372,1.0,0.3333333333333333
CBS,21/09/2018,56.74,-0.000704970038773337,-0.013570673246387,-0.0188579485371871,-0.015685583362707,6121104.0,15.473,18.182,1.0,0.78125,,
Reuters,27/10/2018,50.6003,0.0,0.0113181147147349,0.0095770183180732,0.0145848937654519,1552695.0,15.882,23.586,1.0,0.25,,
,Facebook,21/10/2018,154.05,0.0,0.0,0.0056475170399219,-0.0020123336579032,19761347.0,35.723,27.856,1.0,0.0,
,Facebook,19/10/2018,154.05,0.0056475170399219,0.0348588120740017,0.030704316780266,-0.0020123336579032,19761347.0,35.723,27.856,1.0,0.5,
40748,RT @Draomin: @dkub_369 @darrenrovell @FSBigBob @Nike I'm one of those men who sacrificed most of my life to Vietnam and I think you need to…,,,,,,,,,,,,
,Apple,19/10/2018,219.31,-0.0150015959144589,0.0085723405225479,0.012949705895764,0.01276731567188,33078726.0,42.1,29.662,1.0,0.0,
89566,King of dark fantasy. Summon today. App Store: https://t.co/2SwoZScuDb Google Play: https://t.co/mrzsnZ5Umk #DarkSummoner,,,,,,,,,,,,
11069,"RT @Adrii_LinkUp: @Yahoo Pilot: Good evening passengers, we'll encountering some heavy turbulence please try to stand firmly

Passeng… ",Yahoo,01/07/2017,4.36,0.0,0.0,0.0,0.0,55.0,66.919,69.757,1.0,0.25
,Facebook,22/10/2018,154.78,-0.0047163716242407,-0.0047163716242407,-0.0047163716242407,-0.0081405866391006,15424658.0,35.76,27.657,1.0,-0.5,
15037,"RT @petertoddbtc: @intel The way the SGX license works lets Intel backdoor SGX selectively, per-usecase. Dangerous as Signal's use-ca… ",Intel,29/09/2017,38.08,-0.0065651260504201,-0.0141806722689075,-0.0160189075630252,-0.0236344537815125,23217336.0,7.05,11.03,-1.0,0.0
23794,RT @Reuters: U.S. weekly jobless claims drop; continuing claims lowest since 1973 https://t.co/cO3zl4HPTX,,,,,,,,,,,,
106441,RT @MrShaunNoodlez: Since Netflix canceled Luke Cage I have to bring back this NYC Gem. https://t.co/Mrbn9Ge1qg,,,,,,,,,,,,
,Netflix,20/10/2018,332.67,0.0,0.0422039859320045,0.0962816003847656,0.0207112153184837,16717233.0,80.447,53.359,1.0,0.0,
9739,RT @Disney: Swing through highlights from the #SpiderManHomecoming premiere. @SpiderManMovie opens July 7. 🕷 https://t.co/BOiMinhsmJ,,,,,,,,,,,,
3364,Check out Set Empty Cans Of Ukrainian Eco Beer Chernigivske 2016 500 ml - 2 pcs.  https://t.co/6iDHykaAUJ via @eBay,,,,,,,,,,,,
,eBay,31/01/2017,31.83,0.0106817467797676,0.021363493559535,0.021363493559535,-0.0578071002199183,9469076.0,33.029,22.932,1.0,-0.0714285714285714,
14421,"RT @slpng_giants: Would really appreciate some RTs on this. @amazon continues to flow ad dollars to Breitbart everyday, thereby fundi… ",Amazon,01/09/2017,978.25,0.0024022489138768,-0.0108970099667773,-0.0247278303092257,-0.033723485816509,2535917.0,15.697,19.86,1.0,0.2
7073,"@henrikwagner73 That phrase was coined by @rkbarboza204 , she really got the circle of trust going from @Intel @SAP",SAP,28/04/2017,91.989,0.0070117079215994,0.0025872658687453,0.0125775907988999,-0.012523236473926,2500121.0,19.259,14.843,-1.0,0.2
Reuters,03/09/2018,49.0473,0.0,0.0,0.0,-0.0285214476637857,3566561.0,19.213,16.855,1.0,-0.1,,
Nike,06/09/2018,80.4,-0.005970149253731393,-0.009950248756219,0.0223880597014925,0.0124378109452736,8577029.0,21.379,18.968,-1.0,0.0,,
82068,I liked a @YouTube video https://t.co/qT03T8FzLi Beautiful Infographic Design for Steps or Options | Microsoft Office PowerPoint (PPT),,,,,,,,,,,,
,Reuters,01/06/2017,48.2983,-0.0043334858576802,-0.0009130756154978,-0.0013685781901226,0.0098057281519226,953079.0,13.217,19.526,1.0,0.0,
75051,"RT @BMW: It is time. For a new thinking.
The all-new BMW 3 Series. The all-new BMW 3 Series. See you at #ParisMotorShow. #BMWParis https://…",BMW,26/09/2018,78.64,0.0033062054933876,0.0618006103763987,0.0901576805696846,0.0611648016276704,3477206.0,37.439,24.645,-1.0,0.0
Amazon,28/10/2018,1642.81,0.0,0.0,0.0848302603466013,0.0737882043571685,14963783.0,74.59100000000002,49.036,1.0,0.0,,
31644,RT @KissMeAgain99: You're the only ONE who can make me smile with no effort 💕 #RenewGypsy @netflix #NaomiWatts #SophieCookson 💋 https://t.c…,,,,,,,,,,,,
71826,@Tesco @chessgorilla I had the same thing yesterday and still waiting for @Tesco to get in touch.  Poor service!! 😡😡,,,,,,,,,,,,
eBay,08/09/2018,33.99,0.0,-0.0097087378640778,0.0041188584877905,0.0182406590173579,6445251.0,15.765999999999998,14.593,1.0,0.0,,
74856,"RT @Reuters: Fed likely to raise rates, possibly end 'accommodative' policy era https://t.co/ASX9OmyIsh",Reuters,26/09/2018,50.0606,0.0054993348062148,-0.0002197336827765,-0.0017598670411462,-0.0011006659928167,4494517.0,6.103,12.861,1.0,0.0
4773,RT @JavellaTreasure: #NASCAR Limited Edition Official #CoinCollection @amazon #amazon #coins #collection #collectibles #deals #shop https:/…,,,,,,,,,,,,
52575,RT @DevanF91: A thread: reason why I chose to cut @Nike swoosh logo of my socks. https://t.co/3JFmRMgjVH,,,,,,,,,,,,
19381,"RT @UPS: James’ holiday wish came true. Not just for him, but for a secondary school in Kenya. #WishesDelivered 💧✨",UPS,30/11/2017,121.45,-0.0198435570193495,-0.0515438452037876,-0.0568958419102511,-0.0632358995471387,5654168.0,20.601,17.883,-1.0,0.35
,Apple,18/10/2018,216.02,0.0239329691695212,0.0283770021294324,0.0062031293398759,-0.0072678455698547,32581315.0,40.787,29.559,1.0,0.0,
,PayPal,30/09/2017,64.03,0.0,-0.0015617679212869,-0.0109323754490083,0.0163985631735123,6891295.0,20.04,17.352999999999998,1.0,0.0,
Shell,10/09/2018,2427.0,0.006798516687268232,0.0067985166872682,0.0067985166872682,0.0502678203543469,3963410.0,18.417,17.675,1.0,-0.3,,
10430,"RT @netflix: Every time you hear that voice, you know what to do. To The Bone premieres July 14. https://t.co/qrbUNkrHh8",Netflix,30/06/2017,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1.0,0.0
44512,RT @JaniceDean: If I worked for @Nike I would’ve made @JJWatt the face of their campaign.  His foundation raised over 41 million for #hurri…,,,,,,,,,,,,
119676,@potatoes187 Advertising is not censorship. Google guessed what sort of people wanted to see that page and know wha… https://t.co/z2fpa24c9B,,,,,,,,,,,,
102880,"Now who is replacing these??
Send UK Amazon GC to: paymissdivine@gmail.com 
#findom #paypig #footworship #stockings… https://t.co/K1V7fegU4u",Amazon,20/10/2018,1764.03,0.0,0.003792452509311,0.0383780321196351,0.0139340033899649,5907246.0,51.688,34.372,-1.0,0.0
,Netflix,31/03/2017,147.81,0.0016913605304106,-0.0090656924430011,-0.0178607672011366,-0.0391719098843108,3888237.0,18.363,16.317,1.0,0.225,
,PayPal,22/10/2018,85.43,-0.0076085684185883,-0.0076085684185883,-0.0076085684185883,-0.0959850169729603,11254755.0,72.869,43.957,-1.0,0.0,
,Google,20/10/2018,1105.18,0.0,-0.0065781139723845,0.0202772399066214,0.013898188530375,2064289.0,38.805,26.117,-1.0,0.2,
114000,"@katebevan I find diet Pepsi better for acid reflux if it helps!  Also, pack of 40 odd fruity chalk sweets (not sweets) from asda 👌🏼👌🏼",Pepsi,22/10/2018,109.4,0.0081352833638025,0.0081352833638025,0.0081352833638025,-0.0344606946983547,5477714.0,21.369,17.735,-1.0,0.625
McDonald's,13/09/2018,162.4,0.014408866995073913,0.0136699507389162,0.0164408866995073,0.0082512315270936,3663571.0,11.151,11.628,-1.0,0.0,,
eBay,26/09/2018,33.58,-0.02441929720071472,0.004169148302561,0.0136986301369863,0.0190589636688505,14006968.0,22.941,17.04,1.0,0.3333333333333333,,
39060,@Apple You're just a bunch of book burners. https://t.co/xvDgE5hmCe,,,,,,,,,,,,
88342,I posted a new video to Facebook https://t.co/yBAnvtY5f8,,,,,,,,,,,,
100329,Can the Google Pixel 3 XL outperform a compact camera... or even a DSLR? We look at how Google's Pixel 3 and Pixel… https://t.co/CXtEEGja0N,,,,,,,,,,,,
Nike,04/09/2018,79.6,0.03266331658291468,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,-1.0,0.0,,
47944,Check out Lot of 4 Time Life This Fabulous Century Books 1870-1930 Beautiful Hardcovers  https://t.co/E89iVQSDyX via @eBay,,,,,,,,,,,,
93060,https://t.co/YfsuOAQbcw changed tool from Microsoft Visual Studio to WordPress. Hosted in the USA.,,,,,,,,,,,,
37108,"RT @thedragonprince: Join Callum, Rayla, and Ezran on their journey to Xadia. #TheDragonPrince is on @netflix September 14th! https://t.co/…",Netflix,02/09/2018,367.68,0.0,0.0,0.0089751958224543,-0.0240970409051349,7943443.0,34.963,35.842,1.0,0.0
51799,RT @Reuters: India’s top court scrapped a colonial-era ban on gay sex in a landmark judgment that activists hope will uphold the right to e…,,,,,,,,,,,,
27544,@laceyfuller_ @Ryanair This is fucking disgusting!!!!! #SayNoToRacism,,,,,,,,,,,,
75140,RT @yoyoha: New from @netflix! You'll laugh! You'll cry! You'll cry more than anything probably https://t.co/9rhH3dpmF6,,,,,,,,,,,,
83004,"RT @WaleMicaiah: I think Microsoft Excel is one of the best Office Productivity tools available.

I also believe that expertise in this too…",Microsoft,01/10/2018,115.61,-0.010725715768532,-0.010725715768532,-0.010725715768532,-0.0081307845342098,18883079.0,14.055,16.1,1.0,1.0
Google,19/10/2018,1105.18,-0.006578113972384572,0.0202772399066214,0.0252447565102516,0.013898188530375,2064289.0,38.805,26.117,1.0,-0.2027777777777777,,
109735,RT @asculthorpe: Facebook says attackers stole details from 29 million users #CyberSecurity #InfoSec #Security #CyberCrime #CyberSec https:…,,,,,,,,,,,,
17969,"Haven't ate all day, then when I go and get @McDonalds they screw up my food. Extra mayo and add cheese sound nothing alike.",McDonald's,31/10/2017,166.91,-0.004074051884249,-0.0091067042118507,-0.0091067042118507,-0.0181534958959918,2873004.0,12.382,14.08,-1.0,0.0
16278,"Womens Prints Floral 3/4 Sleeve Crew Neck Top Tshirt Blue,S Halife https://t.co/pviuqVnZji 来自 @amazon",Amazon,30/09/2017,961.35,0.0,-0.0051490092058043,-0.0109013366619857,-0.0065012742497529,2543759.0,14.876,16.144000000000002,1.0,0.5
,AT&T,31/05/2017,38.53,0.0005190760446404,-0.0106410589151311,-0.0106410589151311,-0.0098624448481703,24040423.0,9.834,14.12,-1.0,0.0,
16246,RT @DrJimmyStar: Check out Kooba Black Leather Snakeskin Print Bucket Bag NWT https://t.co/5AEXvEYmzt @eBay,,,,,,,,,,,,
101118,RT @MissingLynxx: #ad Looking for the perfect high-protein fall breakfast? These Caramel Apple Cottage Cheese Pancakes are salty sweet and…,,,,,,,,,,,,
37046,"RT @Reuters: Trump to skip Asia summits in Singapore and Papua New Guinea, to send Pence instead https://t.co/UgwXvu3d9D https://t.co/xiQ54…",Reuters,01/09/2018,49.0473,0.0,0.0033681772493082,0.010777351658501,-0.0361569342247178,3566561.0,19.213,16.855,1.0,0.1363636363636363
,eBay,01/02/2017,32.18,-0.0108763206960845,-0.000310752019888,0.0102548166563082,-0.0605966438781851,9700776.0,33.037,22.838,-1.0,-0.2,
,Netflix,21/10/2018,332.67,0.0,0.0,0.0422039859320045,0.0207112153184837,16717233.0,80.447,53.359,1.0,0.0,
71451,Check out SIZE 4~ Etcetera Skirt Freeform Paint Stripe Front Slit Knee Length Skirt #Etcetera https://t.co/X01J9Q7zx1 via @eBay,,,,,,,,,,,,
38401,@SCVIndy @SenSanders @NBC @FoxNews @CBS @CNN @ABC @MSNBC @CNBC @BBC TRUE!,,,,,,,,,,,,
,eBay,31/07/2017,35.73,0.0058774139378673,0.0058774139378673,0.0058774139378673,0.0181919955219704,6227993.0,20.351,20.804,-1.0,0.125,
74035,@tammy_nacci @facebook @Walmart @Target @TraderJoesList @HomeGoods What are you talking about?  I wasnt directing t… https://t.co/aHTEKe90Dz,,,,,,,,,,,,
113393,Richard Parsons Steps Down as Interim Chairman of CBS https://t.co/ZPffg74sDh https://t.co/U2fCR92Cj7►https://t.co/XsuHHtK3Uc,,,,,,,,,,,,
Netflix,15/09/2018,364.56,0.0,0.0098474873820495,0.0147849462365591,-0.0435593592275619,4756426.0,46.007,37.876,1.0,0.0,,
